A,Starter,gameid
Troy Deeney,1,541549
Roberto Pereyra,1,541549
Ismaïla Sarr,1,541549
José Holebas,0,541549
Adrian Mariappa,0,541549
Tom Cleverley,0,541549
Nathaniel Chalobah,0,541549
Danny Welbeck,0,541549
Mathew Ryan,1,541545
Lewis Dunk,1,541545
Adam Webster,1,541545
Dan Burn,1,541545
Ezequiel Schelotto,1,541545
Leandro Trossard,1,541545
Yves Bissouma,1,541545
Davy Pröpper,1,541545
Neal Maupay,1,541545
Aaron Mooy,1,541545
Pascal Gross,1,541545
Martín Montoya,0,541545
Dale Stephens,0,541545
Alexis Mac Allister,0,541545
Solly March,0,541545
Aaron Connolly,0,541545
Lukasz Fabianski,1,541554
Declan Rice,1,541554
Issa Diop,1,541554
Aaron Cresswell,1,541554
Jeremy Ngakia,1,541554
Felipe Anderson,1,541554
Tomas Soucek,1,541554
Mark Noble,1,541554
Michail Antonio,1,541554
Pablo Fornals,1,541554
Jarrod Bowen,1,541554
Ryan Fredericks,0,541554
Manuel Lanzini,0,541554
Andriy Yarmolenko,0,541554
Aaron Ramsdale,1,541548
Nathan Aké,1,541548
Steve Cook,1,541548
Jefferson Lerma,1,541548
Adam Smith,1,541548
Jack Stacey,1,541548
Lewis Cook,1,541548
David Brooks,1,541548
Joshua King,1,541548
Harry Wilson,1,541548
Callum Wilson,1,541548
Junior Stanislas,0,541548
Dominic Solanke,0,541548
Arnaut Danjuma,0,541548
Martin Dubravka,1,541552
Federico Fernández,1,541552
Jamaal Lascelles,1,541552
Danny Rose,1,541552
Javier Manquillo,1,541552
Isaac Hayden,1,541552
Jonjo Shelvey,1,541552
Allan Saint-Maximin,1,541552
Matt Ritchie,1,541552
Joelinton,1,541552
Miguel Almirón,1,541552
Fabian Schär,0,541552
Nabil Bentaleb,0,541552
DeAndre Yedlin,0,541552
Andy Carroll,0,541552
Valentino Lazaro,0,541552
Ørjan Nyland,1,541547
Tyrone Mings,1,541547
Kortney Hause,1,541547
Matt Targett,1,541547
Ezri Konsa,1,541547
Douglas Luiz,1,541547
Conor Hourihane,1,541547
John McGinn,1,541547
Keinan Davis,1,541547
Jack Grealish,1,541547
Anwar El-Ghazi,1,541547
Marvelous Nakamba,0,541547
Jota,0,541547
Mbwana Samatta,0,541547
Trézéguet,0,541547
Jordan Pickford,1,541550
Mason Holgate,1,541550
Michael Keane,1,541550
Lucas Digne,1,541550
Seamus Coleman,1,541550
André Gomes,1,541550
Tom Davies,1,541550
Anthony Gordon,1,541550
Alex Iwobi,1,541550
Richarlison,1,541550
Dominic Calvert-Lewin,1,541550
Gylfi Sigurdsson,0,541550
Bernard,0,541550
Moise Kean,0,541550
Ederson,1,541546
Fernandinho,1,541546
Nicolás Otamendi,1,541546
Oleksandr Zinchenko,1,541546
João Cancelo,1,541546
Rodri,1,541546
David Silva,1,541546
Bernardo Silva,1,541546
Sergio Agüero,1,541546
Phil Foden,1,541546
Riyad Mahrez,1,541546
Aymeric Laporte,0,541546
Gabriel Jesus,0,541546
Leroy Sané,0,541546
Kevin De Bruyne,0,541546
Kasper Schmeichel,1,541538
Çaglar Söyüncü,1,541538
Jonny Evans,1,541538
Ben Chilwell,1,541538
James Justin,1,541538
Wilfred Ndidi,1,541538
Nampalys Mendy,1,541538
James Maddison,1,541538
Demarai Gray,1,541538
Kelechi Iheanacho,1,541538
Jamie Vardy,1,541538
Youri Tielemans,0,541538
Ayoze Pérez,0,541538
Harvey Barnes,0,541538
Hugo Lloris,1,541544
Eric Dier,1,541544
Davinson Sánchez,1,541544
Ben Davies,1,541544
Serge Aurier,1,541544
Dele Alli,1,541544
Giovani Lo Celso,1,541544
Moussa Sissoko,1,541544
Harry Kane,1,541544
Son Heung-Min,1,541544
Lucas Moura,1,541544
Erik Lamela,0,541544
Harry Winks,0,541544
Steven Bergwijn,0,541544
David de Gea,1,541542
Harry Maguire,1,541542
Victor Lindelöf,1,541542
Luke Shaw,1,541542
Aaron Wan-Bissaka,1,541542
Bruno Fernandes,1,541542
Nemanja Matic,1,541542
Paul Pogba,1,541542
Anthony Martial,1,541542
Marcus Rashford,1,541542
Mason Greenwood,1,541542
Scott McTominay,0,541542
Andreas Pereira,0,541542
Odion Ighalo,0,541542
Daniel James,0,541542
Juan Mata,0,541542
Martin Dubravka,1,541536
Federico Fernández,1,541536
Jamaal Lascelles,1,541536
Danny Rose,1,541536
Javier Manquillo,1,541536
Isaac Hayden,1,541536
Jonjo Shelvey,1,541536
Allan Saint-Maximin,1,541536
Matt Ritchie,1,541536
Joelinton,1,541536
Miguel Almirón,1,541536
Nabil Bentaleb,0,541536
Dwight Gayle,0,541536
Andy Carroll,0,541536
Valentino Lazaro,0,541536
Tim Krul,1,541540
Timm Klose,1,541540
Ben Godfrey,1,541540
Jamal Lewis,1,541540
Max Aarons,1,541540
Ondrej Duda,1,541540
Alexander Tettey,1,541540
Kenny McLean,1,541540
Josip Drmic,1,541540
Onel Hernández,1,541540
Lukas Rupp,1,541540
Todd Cantwell,0,541540
Teemu Pukki,0,541540
Mario Vrancic,0,541540
Adam Idah,0,541540
Emiliano Buendía,0,541540
Rui Patrício,1,541537
Conor Coady,1,541537
Romain Saïss,1,541537
Willy Boly,1,541537
João Moutinho,1,541537
Rúben Neves,1,541537
Jonny,1,541537
Matthew Doherty,1,541537
Raúl Jiménez,1,541537
Diogo Jota,1,541537
Adama Traoré,1,541537
Morgan Gibbs-White,0,541537
Daniel Podence,0,541537
Pedro Neto,0,541537
Leander Dendoncker,0,541537
Alisson,1,541539
Virgil van Dijk,1,541539
Joe Gomez,1,541539
Andy Robertson,1,541539
Trent Alexander-Arnold,1,541539
Fabinho,1,541539
Georginio Wijnaldum,1,541539
Jordan Henderson,1,541539
Roberto Firmino,1,541539
Sadio Mané,1,541539
Mohamed Salah,1,541539
Harvey Elliott,0,541539
Neco Williams,0,541539
Alex Oxlade-Chamberlain,0,541539
Takumi Minamino,0,541539
Naby Keita,0,541539
Nick Pope,1,541543
Ben Mee,1,541543
James Tarkowski,1,541543
Charlie Taylor,1,541543
Matthew Lowton,1,541543
Jack Cork,1,541543
Ashley Westwood,1,541543
Dwight McNeil,1,541543
Josh Brownhill,1,541543
Matej Vydra,1,541543
Jay Rodriguez,1,541543
Erik Pieters,0,541543
Alex McCarthy,1,541535
Jan Bednarek,1,541535
Jack Stephens,1,541535
Ryan Bertrand,1,541535
Yan Valery,1,541535
Pierre-Emile Højbjerg,1,541535
James Ward-Prowse,1,541535
Nathan Redmond,1,541535
Stuart Armstrong,1,541535
Michael Obafemi,1,541535
Danny Ings,1,541535
Kyle Walker-Peters,0,541535
Jannik Vestergaard,0,541535
Shane Long,0,541535
Oriol Romeu,0,541535
Kepa Arrizabalaga,1,541541
Antonio Rüdiger,1,541541
Andreas Christensen,1,541541
Marcos Alonso,1,541541
César Azpilicueta,1,541541
N'Golo Kanté,1,541541
Mason Mount,1,541541
Ross Barkley,1,541541
Olivier Giroud,1,541541
Christian Pulisic,1,541541
Willian,1,541541
Pedro,0,541541
Mateo Kovacic,0,541541
Tammy Abraham,0,541541
Billy Gilmour,0,541541
Ørjan Nyland,1,541534
Tyrone Mings,1,541534
Kortney Hause,1,541534
Douglas Luiz,1,541534
Matt Targett,1,541534
Ezri Konsa,1,541534
Jack Grealish,1,541534
Marvelous Nakamba,1,541534
Conor Hourihane,1,541534
Keinan Davis,1,541534
Mbwana Samatta,1,541534
Neil Taylor,0,541534
Ahmed El Mohamady,0,541534
Trézéguet,0,541534
John McGinn,0,541534
Anwar El-Ghazi,0,541534
Ben Foster,1,541532
Craig Dawson,1,541532
Craig Cathcart,1,541532
Adam Masina,1,541532
Kiko,1,541532
Abdoulaye Doucouré,1,541532
Étienne Capoue,1,541532
Will Hughes,1,541532
Troy Deeney,1,541532
Roberto Pereyra,1,541532
Ismaïla Sarr,1,541532
José Holebas,0,541532
Ignacio Pussetto,0,541532
Danny Welbeck,0,541532
João Pedro,0,541532
Vicente Guaita,1,541525
Gary Cahill,1,541525
Scott Dann,1,541525
Patrick van Aanholt,1,541525
Joel Ward,1,541525
James McArthur,1,541525
Cheikhou Kouyaté,1,541525
Luka Milivojevic,1,541525
Wilfried Zaha,1,541525
Andros Townsend,1,541525
Jordan Ayew,1,541525
James McCarthy,0,541525
Max Meyer,0,541525
Mathew Ryan,1,541529
Lewis Dunk,1,541529
Shane Duffy,1,541529
Dan Burn,1,541529
Martín Montoya,1,541529
Dale Stephens,1,541529
Davy Pröpper,1,541529
Yves Bissouma,1,541529
Tariq Lamptey,1,541529
Aaron Connolly,1,541529
Alexis Mac Allister,1,541529
Bernardo,0,541529
Leandro Trossard,0,541529
Neal Maupay,0,541529
Solly March,0,541529
Aaron Mooy,0,541529
Aaron Ramsdale,1,541530
Nathan Aké,1,541530
Steve Cook,1,541530
Lloyd Kelly,1,541530
Adam Smith,1,541530
Jefferson Lerma,1,541530
Philip Billing,1,541530
Arnaut Danjuma,1,541530
David Brooks,1,541530
Dominic Solanke,1,541530
Joshua King,1,541530
Chris Mepham,0,541530
Dan Gosling,0,541530
Lewis Cook,0,541530
Junior Stanislas,0,541530
Harry Wilson,0,541530
Emiliano Martinez,1,541531
David Luiz,1,541531
Sead Kolasinac,1,541531
Shkodran Mustafi,1,541531
Granit Xhaka,1,541531
Dani Ceballos,1,541531
Kieran Tierney,1,541531
Héctor Bellerín,1,541531
Alexandre Lacazette,1,541531
Pierre-Emerick Aubameyang,1,541531
Reiss Nelson,1,541531
Rob Holding,0,541531
Cédric Soares,0,541531
Edward Nketiah,0,541531
Nicolas Pépé,0,541531
Joseph Willock,0,541531
Jordan Pickford,1,541527
Mason Holgate,1,541527
Michael Keane,1,541527
Lucas Digne,1,541527
Seamus Coleman,1,541527
Gylfi Sigurdsson,1,541527
André Gomes,1,541527
Anthony Gordon,1,541527
Alex Iwobi,1,541527
Richarlison,1,541527
Dominic Calvert-Lewin,1,541527
Bernard,0,541527
Yerry Mina,0,541527
Tom Davies,0,541527
Lukasz Fabianski,1,541526
Angelo Ogbonna,1,541526
Issa Diop,1,541526
Aaron Cresswell,1,541526
Ryan Fredericks,1,541526
Pablo Fornals,1,541526
Tomas Soucek,1,541526
Declan Rice,1,541526
Michail Antonio,1,541526
Manuel Lanzini,1,541526
Jarrod Bowen,1,541526
Fabián Balbuena,0,541526
Jack Wilshere,0,541526
Andriy Yarmolenko,0,541526
Dean Henderson,1,541533
John Egan,1,541533
Jack Robinson,1,541533
Chris Basham,1,541533
Ben Osborn,1,541533
Sander Berge,1,541533
Oliver Norwood,1,541533
Enda Stevens,1,541533
George Baldock,1,541533
David McGoldrick,1,541533
Oliver McBurnie,1,541533
Lys Mousset,0,541533
Kieron Freeman,0,541533
Ederson,1,541528
Aymeric Laporte,1,541528
Eric García,1,541528
Benjamin Mendy,1,541528
Kyle Walker,1,541528
Kevin De Bruyne,1,541528
Rodri,1,541528
Ilkay Gündogan,1,541528
Gabriel Jesus,1,541528
Raheem Sterling,1,541528
Phil Foden,1,541528
Nicolás Otamendi,0,541528
João Cancelo,0,541528
Riyad Mahrez,0,541528
Bernardo Silva,0,541528
Tim Krul,1,541518
Timm Klose,1,541518
Ben Godfrey,1,541518
Jamal Lewis,1,541518
Max Aarons,1,541518
Ondrej Duda,1,541518
Kenny McLean,1,541518
Alexander Tettey,1,541518
Josip Drmic,1,541518
Onel Hernández,1,541518
Emiliano Buendía,1,541518
Adam Idah,0,541518
Mario Vrancic,0,541518
Teemu Pukki,0,541518
Todd Cantwell,0,541518
Kasper Schmeichel,1,541519
Jonny Evans,1,541519
Çaglar Söyüncü,1,541519
James Justin,1,541519
Youri Tielemans,1,541519
Wilfred Ndidi,1,541519
Ayoze Pérez,1,541519
Ben Chilwell,1,541519
Marc Albrighton,1,541519
Jamie Vardy,1,541519
Kelechi Iheanacho,1,541519
Hamza Choudhury,0,541519
Harvey Barnes,0,541519
Ryan Bennett,0,541519
Christian Fuchs,0,541519
Dennis Praet,0,541519
David de Gea,1,541517
Harry Maguire,1,541517
Victor Lindelöf,1,541517
Luke Shaw,1,541517
Aaron Wan-Bissaka,1,541517
Bruno Fernandes,1,541517
Nemanja Matic,1,541517
Paul Pogba,1,541517
Anthony Martial,1,541517
Marcus Rashford,1,541517
Mason Greenwood,1,541517
Eric Bailly,0,541517
Fred,0,541517
Juan Mata,0,541517
Odion Ighalo,0,541517
Daniel James,0,541517
Rui Patrício,1,541515
Conor Coady,1,541515
Romain Saïss,1,541515
Willy Boly,1,541515
João Moutinho,1,541515
Leander Dendoncker,1,541515
Rúben Neves,1,541515
Jonny,1,541515
Matthew Doherty,1,541515
Raúl Jiménez,1,541515
Adama Traoré,1,541515
Morgan Gibbs-White,0,541515
Diogo Jota,0,541515
Pedro Neto,0,541515
Kepa Arrizabalaga,1,541523
Kurt Zouma,1,541523
Andreas Christensen,1,541523
César Azpilicueta,1,541523
Reece James,1,541523
N'Golo Kanté,1,541523
Mason Mount,1,541523
Ross Barkley,1,541523
Olivier Giroud,1,541523
Christian Pulisic,1,541523
Willian,1,541523
Billy Gilmour,0,541523
Callum Hudson-Odoi,0,541523
Tammy Abraham,0,541523
Ruben Loftus-Cheek,0,541523
Nick Pope,1,541522
James Tarkowski,1,541522
Kevin Long,1,541522
Charlie Taylor,1,541522
Phillip Bardsley,1,541522
Josh Brownhill,1,541522
Ashley Westwood,1,541522
Erik Pieters,1,541522
Dwight McNeil,1,541522
Matej Vydra,1,541522
Jay Rodriguez,1,541522
Jóhann Gudmundsson,0,541522
Chris Wood,0,541522
Martin Dubravka,1,541524
Federico Fernández,1,541524
Jamaal Lascelles,1,541524
Javier Manquillo,1,541524
Emil Krafth,1,541524
Miguel Almirón,1,541524
Isaac Hayden,1,541524
Jonjo Shelvey,1,541524
Dwight Gayle,1,541524
Joelinton,1,541524
Allan Saint-Maximin,1,541524
Nabil Bentaleb,0,541524
Matt Ritchie,0,541524
Andy Carroll,0,541524
Valentino Lazaro,0,541524
Alisson,1,541516
Virgil van Dijk,1,541516
Joe Gomez,1,541516
Andy Robertson,1,541516
Trent Alexander-Arnold,1,541516
Fabinho,1,541516
Naby Keita,1,541516
Alex Oxlade-Chamberlain,1,541516
Divock Origi,1,541516
Sadio Mané,1,541516
Mohamed Salah,1,541516
Neco Williams,0,541516
Jordan Henderson,0,541516
Curtis Jones,0,541516
Georginio Wijnaldum,0,541516
Roberto Firmino,0,541516
Alex McCarthy,1,541521
Jan Bednarek,1,541521
Jack Stephens,1,541521
Ryan Bertrand,1,541521
Kyle Walker-Peters,1,541521
Oriol Romeu,1,541521
James Ward-Prowse,1,541521
Nathan Redmond,1,541521
Stuart Armstrong,1,541521
Che Adams,1,541521
Danny Ings,1,541521
William Smallbone,0,541521
Shane Long,0,541521
Hugo Lloris,1,541520
Eric Dier,1,541520
Toby Alderweireld,1,541520
Ben Davies,1,541520
Serge Aurier,1,541520
Harry Winks,1,541520
Giovani Lo Celso,1,541520
Moussa Sissoko,1,541520
Harry Kane,1,541520
Son Heung-Min,1,541520
Lucas Moura,1,541520
Jan Vertonghen,0,541520
Steven Bergwijn,0,541520
Erik Lamela,0,541520
Vicente Guaita,1,541506
Gary Cahill,1,541506
Scott Dann,1,541506
Patrick van Aanholt,1,541506
Joel Ward,1,541506
James McArthur,1,541506
Cheikhou Kouyaté,1,541506
Luka Milivojevic,1,541506
Jordan Ayew,1,541506
Wilfried Zaha,1,541506
Christian Benteke,1,541506
Mamadou Sakho,0,541506
James McCarthy,0,541506
Max Meyer,0,541506
Andros Townsend,0,541506
Ben Foster,1,541511
Craig Dawson,1,541511
Christian Kabasele,1,541511
Adam Masina,1,541511
Kiko,1,541511
Abdoulaye Doucouré,1,541511
Will Hughes,1,541511
Étienne Capoue,1,541511
Troy Deeney,1,541511
Danny Welbeck,1,541511
Ismaïla Sarr,1,541511
Tom Cleverley,0,541511
Nathaniel Chalobah,0,541511
Emiliano Martinez,1,541507
David Luiz,1,541507
Sead Kolasinac,1,541507
Shkodran Mustafi,1,541507
Granit Xhaka,1,541507
Dani Ceballos,1,541507
Kieran Tierney,1,541507
Héctor Bellerín,1,541507
Alexandre Lacazette,1,541507
Pierre-Emerick Aubameyang,1,541507
Bukayo Saka,1,541507
Lucas Torreira,0,541507
Edward Nketiah,0,541507
Ainsley Maitland-Niles,0,541507
Joseph Willock,0,541507
Ederson,1,541510
Nicolás Otamendi,1,541510
John Stones,1,541510
Oleksandr Zinchenko,1,541510
João Cancelo,1,541510
Rodri,1,541510
David Silva,1,541510
Kevin De Bruyne,1,541510
Gabriel Jesus,1,541510
Phil Foden,1,541510
Riyad Mahrez,1,541510
Kyle Walker,0,541510
Ilkay Gündogan,0,541510
Raheem Sterling,0,541510
Bernardo Silva,0,541510
Tommy Doyle,0,541510
Dean Henderson,1,541514
John Egan,1,541514
Jack O'Connell,1,541514
Chris Basham,1,541514
Ben Osborn,1,541514
Sander Berge,1,541514
Oliver Norwood,1,541514
Enda Stevens,1,541514
George Baldock,1,541514
Billy Sharp,1,541514
Oliver McBurnie,1,541514
Richairo Zivkovic,0,541514
Lys Mousset,0,541514
Lukasz Fabianski,1,541505
Angelo Ogbonna,1,541505
Issa Diop,1,541505
Aaron Cresswell,1,541505
Ryan Fredericks,1,541505
Pablo Fornals,1,541505
Declan Rice,1,541505
Tomas Soucek,1,541505
Michail Antonio,1,541505
Jarrod Bowen,1,541505
Andriy Yarmolenko,1,541505
Albian Ajeti,0,541505
Sébastian Haller,0,541505
Mathew Ryan,1,541508
Lewis Dunk,1,541508
Adam Webster,1,541508
